tweet,image_url,label
马英九   大陆 方面 解除 党禁 报禁 台湾 政党 赴 大陆 参选 大中华区 国家 总统 内阁总理 职位 大陆 台湾 统一 存在 障碍 台湾 没有 独立 倾向 大陆 实现 民选 政治 普世 价值观 台湾 没有 理由 拒绝 大陆 统一 表示 ‘ 希望 对岸 人权 自由 取得 进步 统一 前提 ’ 期待 解放 一天 ,00081a88jw1e3eymq2471j         ,1
# 雅安 级 地震 #   帮忙 转发 一下 一位 徐敬 女孩 21 岁 请 速回 雅安 水城县 人民 医院 妈妈 伤 严重 想见 最后 一面 爸爸 号码 15193383486 爱心 接力 好人 报 ,691a88dejw1e3vzjeo5yqj208i0bk0u5         ,1
可口可乐 承认 旗下 ( 果粒 橙 ) 含有 美国 禁用 农药 「 多菌灵 」 多菌灵 可致 脑麻痺 肝脏 腫瘤 癌症 包括 香港 正在 销售 （ 果粒 橙 ） 香港 食环署 正在 了解 事件 & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; 专家 指出 （ 多菌灵 ） 农药 脑部 影响 最大 引致 局部麻痹 并会 导致 癌症   : 辽河 路 ,c9491f22jw1e6x61g3r36j20k00zkq6h         ,1
" 求 真相 : 据说 焦点访谈 播出 可口可乐 承认 旗下 ( 果粒 橙 ) 含有 美国 农药 「 多菌灵 」 , 多菌灵 可致 脑麻痺 肝脏 腫瘤 癌症 包括 香港 正在 销售 ( 果粒 橙 ) , 香港 食环署 正在 了解 事件   专家 指出 , ( 多菌灵 ) 脑部 影响 最大 , 引致 局部麻痹 , 并会 导致 癌症 请 火速 转给 在乎 朋友 , 孩子 喝 这种 饮料  ",621bbea0jw1e0ih2gbtfjj         ,1
街上 看到 城管 暴力 执法 不用 怕 上前 理论 城管局 明显 条例 绝对 血腥 暴力 执法 城管 怕 东西 坚持 拍下来 投诉 电话 现在 卖狗肉 违法   国家 食品药品 监督局 11 月 日 集中 受理 狗肉 馆 举报 举报电话 12331   ． 扩散 出去 ,6829aa0cgw1ebdazgum0mj20fa0a6gno         ,1
Kim & nbsp ; & nbsp ; 玉溪 兴趣 领养 狗 免费 金毛 德牧 古牧 泰迪 萨摩 哈士奇 铁东 有个 杀狗场 捣毁 几百只 狗 无人 领养 安乐死 有要 领养 赶快 联系 15887889086 夏 先生 2014 年 10 月 25 日 截止 免费 领养 领养 不了 麻烦 转发 一下 救救 可怜 狗狗 ! # 狗 # ,95cae8a9jw1el2i28neq5j20hs0vkq8a         ,1
" 千古奇闻   求证 @ 李 和平 律师 :   特大新闻 原 温州 瓯 2010 年 月 29 日原 温州 瓯海 区委书记 谢再兴 杀害 情妇   执行 死刑   , 2013 年 月 执行 死刑 三年 后谢 再兴 发现 复活 当年 初 执行 死刑 一个 替身 中国 中国 真的 太 特色 太 可怕 @ 中国 奇闻   @ 长江 直播  ",95bb840ejw1e411bzh6i7j20cg08x0tc         ,1
转 通知 12 月 日 一定 不去 影院 一起 贞子 票房 零 做 努力   中国 拍 金陵 十三 钗 日本 小鬼子 票房 零 日本 拍 贞子 3D 12 月 日 中国 大陆 上映 12 月 日 南京大屠杀 纪念日 国难日 勿忘 国耻 中国 敢不敢 让贞子 3D   12 月 日 票房 零   朋友 必须 转起 转起 ,6c470bedjw1e9w84m4mjoj208m064wem         ,1
" 第一个 公开 承认 入 美的 两会 人士 , & nbsp ; & nbsp ; O 网页 链接  ",51347834jw1dwmhlxpwr7j         ,1
城管 手中 再添 人命 2013 年 月 26 日 早上 点 20 分 左右 四川省 达州 万源 一个 家庭 贫因 17 岁 在校学生   山上 捡 野山 菌 拿到 街上 卖 遭到 城管 殴打 送到 医院 抢救无效 死亡 目前 消息 封锁   试问 正义 何在 公理 何在   ,4953a62bgw1e711v2rcaxj208w0b1jrq         ,1
外交部 发言人 国人 赴 外国 生子 发表声明 非法 他国 出生 婴儿 不能 享受 中国 公民 福利待遇 净 扯淡 中国 公民 福利待遇 姑且 福利 稀罕 这话 实在 放屁 无二 国 出生 婴儿 他国 公民 何来 非法 出生 世界 卡着 妇女 产道 收费 政府 ,4c53229fjw1eq2uetrn6sj20b907i0sz         ,1
朱自清 背影 中 父亲 违反 交通规则 不能 中学 课文   – – – –   这是 一种 奇怪 匪夷所思 尺度 严格 尺度 教材 把关 那有 资格 进 教材 文章 极其 有限 – – – –   武松 上山 老虎 抓 起来 成吉思汗 射大雕 抓 起来 岳飞 饥餐 胡虏 肉 抓 起来 （ net ） ,3edc877bjw1eghlitxp02j20lc0sggoh         ,1
" 太 悲剧 黑色 赶紧 换 !   （ 转 ） 買 牙膏 請 留心 , 买 牙膏 时 注意 牙膏管 反面 底部 颜色 条 , 今天 知道 原来 颜色 条有 含义 尽量 选择 绿色 蓝 共分 种 : 绿 蓝 红 黑 .   绿色 : 纯天然   蓝色 : 天然 + 药物   红色 : 天然 + 化学成分   黑色 : 纯 化学 黑色 牙膏 抹 洗 陶瓷杯 具是 淸 洁剂  ",afc285fdjw1e4x7noi15ij20hs0nomxu         ,1
幫幫忙轉 一下 ,6a8bbba1jw1emofmkgezcj20hs0nnn0r         ,1
孙杨 90 后嫩模 女友 莫西   求素颜 能见 ,6967c2b6gw1dvqf66vf6gj         ,1
家长 注意 注意 请 养成 拔 充电器 习惯 别害 孩子 小女孩 不幸 死 手机 充电器 大人 平时 充完 电后 没有 及时 充电器 插头 插座 拔下来 小女孩 充电器 另一头 玩 含 嘴里 不幸 触电 身亡 请 注意 平时 充电器 插座 及时 拔掉 一定 不能 小孩 碰到   2G5 京昆 高速 ,005XtOtAjw1ep6t24mf7nj30hs0hswet         ,1
安   利 老板 死   56 岁 吃 27 年 纽崔莱 讽刺 喜欢 翡翠 珠宝 关注 微信 1216323913 每日 更新 精美 翡翠 A 货 翡翠 平价 出售 安利 老板 死 56 岁 吃 27 年 .. O 安   利 老板 死   56 岁 吃 27 年 纽崔莱 讽刺   （ 分享 @ 搜狐 新闻 客户端 ） ,005D6ihjjw1el62q2ldpoj308e06a3yk         ,1
亿万富翁 比尔盖茨 女儿 全身 没有 一个 明显 名牌 没有 开 豪华 跑车 没有 奢侈品 包包 没有 艳丽 浓妆 明媚 清晨 朝阳 微笑 真正 淑女 从不 炫耀 拥有 气质 修养 征服 世人 武器 ,69045ba4gw1dubwbp6lhbj         ,1
大黄 鸭 暴毙 系 大陆 游客 愛 NI Gg 囡 香港 方面 称 充气 大黄 鸭 港 不幸 爆掉 沈阳 旅行团 胡某 扔 烟头 所致 旅行团 13 日晚 搭乘 豪华 客轮 「 莫 利亚 」 号 大黄 鸭旁 胡某 投掷 30 点燃 烟头 周围 游客 表示 不信 弄 死 后经 导游 指认 港警 收监 via @ 珠江 晚报 ,7cff0275jw1e4p5s5wge4j20bi0jhtap         ,1
" 我校 需要 小孩 衣服 新旧 限   西藏阿里地区 世界 海拔 最高 地区 需要 四到 十岁 孩子 旧衣服 鞋子 洗 干净 小朋友 衣服 少 捐 人少 岁数 孩子 缺 衣服   ,   邮寄 地址 西藏阿里地区 札达县 曲松 乡 中心小学 （ 地震 灾区 尼泊尔 边境 ） 邮编 857000 校长 旦曲 校长 18889073300   请 帮忙 转发 感谢  ",6e7c7c9cjw1evrlqyoillj20f00a00u3         ,1
" 太 活跃 鱼 千万别 买 菜场 买鱼 , 看到 惊人 一幕 , 摊贩 往大 水盆 加入 一种 白色 粉未 , 迅速 用手 搅拌 , 一会 功夫 白色 粉未 溶解 , 半死不活 鱼虾 倒入 , 没想到 , 鱼虾 一会儿 活蹦乱跳 开 , 仿佛 鱼 河中捕 回来 . 这是 一种 能够 致癌 催化剂 俗称 鱼 浮灵 智力 影响 ( 关注 @ 成都 美食 排行榜 )  ",7f6a2eb0jw1dwv5rhplqdj         ,1
@ 淡淡 茶香 到达 抚顺 清原 一路上 看到 好多 今天 部队 直升机 救援 物资 到达 清原 十六号 已经 四天 国家 迟来 救援 汗颜 灾情 远比 想象 严重 死亡 人数 报道 85 已经 突破 一千 封锁消息 不让 外传 网络 社会 拦不住 吐 出 真相 ,9e796702jw1e7unnxvc9tj207w05wgm1         ,1
周立波 11 名 船员 杀 政府 没有 表态 利比亚 丢掉 400 亿 政府 不敢 讲话 韩国 海警 先 打人 政府 没有 力争 …   … 联想 美国 护照 中写 身处 何方 美国政府 强大 后盾 中国 护照 中写   请 严格遵守 法律 尊重 风俗习惯 & nbsp ; & nbsp ; & nbsp ; O 网页 链接 ,809d717cjw1e4mzmjvhmpj20sg0la0w0         ,1
" 立刻 检查一下 家里 牙膏管 底部 黑色 条 马上 扔掉 & nbsp ; & nbsp ; 買 牙膏 請 留心 , 买 牙膏 时 注意 牙膏管 反面 底部 颜色 条 , & nbsp ; & nbsp ; 今天 知道 原来 颜色 条有 含义 & nbsp ; & nbsp ; 尽量 选择 绿色 蓝色 & nbsp ; & nbsp ; 共分 种 : 绿 蓝 红 黑 .& nbsp ; & nbsp ; 绿色 : 纯天然 & nbsp ; & nbsp ; 蓝色 : 天然 + 药物 & nbsp ; & nbsp ; 红色 : 天然 + 化学成分 & nbsp ; & nbsp ; 黑色 : 纯 化学 & nbsp ; & nbsp ; @ 生长 幸福树  ",9ee2c46fjw1e53p8o9wjzj218g0xcqag         ,1
这是 搜救 犬   这是 一只 狗   不眠不休   奋斗 深夜   累 困 消防人员 搜救 兵 一起 随地 眯 一会   救 命 程度   狗 救命   不能不 吃 狗肉 ! ! !   菜系   战友   生活 伴侣   家人 ! ! !   请 不要 战友 端 餐桌   求 # 天津 塘沽 爆炸 # ,9f9f6b28jw1ev2co1sm6cj20dw0d6q5n         ,1
揭露 中國 地溝 油   記者 李翔 死     30 歲 死         揭露 地溝 油 記者 李翔 死 身中 10   餘刀 慘死   為 全中國 十多 億 人民 食品安全 努力 過 付出 年 輕 生命   為 人們 健康 付出 年 輕 生命 我們 為 做   請動 一下 滑鼠 轉發 表達 一下 謝意 ,a1036c5agw1e2l4glen6hj         ,1
邵逸夫 先生 出殡 ... 外国 乔布斯 去世 中国 人铺 天卷 刷屏 邵逸夫 去世 没有 看见 有人 悼念 千百个 学校 教学楼 叫做 逸夫 教学楼 医院 逸夫 门诊 楼 老人 一生 捐赠 数以 千百 亿计 医疗 设施 教育 设施 国人 乔布斯 伟大 逸夫 老先生 一路 走 一个 真正 做好事 记住 ,8d392bbcjw1etfkwbs688j20k00zk796         ,1
亲爱 朋友 发现 餐馆 贩卖 狗肉 时 请 立即 拍照 取证 拨打 国家 食品 药品监督管理局 举报 热线 12331 … 爱护 狗狗 从我做起 终于 今天 有管 … ,3cb55e00jw1et1qwmp29zj20hs0p6juf         ,1
北京 时间 月 12 日 消息 83 版 西游记 中 扮演 孙悟空 演员 六小龄童 （ 章金莱 ） 月 12 日 早上 八点半 病逝 浙江 绍兴 慈济 医院 享年 53 岁 童年 带去 无数 欢乐 觉得 无可 超越 经典 请 默默 转发 更 祝愿 猴哥 · 一路 走   : 大件 路 ,bcc4487fjw1e2oa1oe6d2j         ,1
( / ) @ 小美人 拍 拒 上床 打破 子宫 女镇 书记 怒 揭 县委书记 贪污 江苏 东海县 女镇 党委书记 徐艳 因不愿 陪县 书记 关永健 上床 警察 毒打 子宫 破裂 徐怒 揭 亿 贪污 大案 — — 江苏 东海县 石梁河水库 水淹 补偿款 案 县委书记 关永健 一人竟 贪污 亿多元 全县 科级 干部 调整 为名 每年 受贿 200 ,6d00a488jw1dzoq2ca7ozj         ,1
妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 多美滋 雅培 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下   & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; & nbsp ; ,ae25c964jw1er05uo2o96j20c8089q3d         ,1
妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 刚看 新闻 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 多美滋 雅培 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 & nbsp ; & nbsp ; & nbsp ; & nbsp ; 家长 朋友 爱 孩子   就别 喝 ,881cd62ajw1eqv4t9dnxfj20800e874z         ,1
交通 新规 2013 年 月 日 施行 : 闯红灯 记 分 罚 100 元 酒驾 年内 考取 驾照 不系 安全带 记 分 罚 100 元 副 驾不系 安全带 记 分 罚 50 元 行驶 中 拨打 手机 记 分 罚 100 元 行驶 中 抽烟 记 分 罚 100 元 有意 遮挡 号牌 记 12 分 顶额 处罚 超速 驾驶 记 分   扩散 ! & nbsp ; & nbsp ; ,6c314975jw1dy8xx9b8bcj         ,1
[ em ] e257938 [ / em ] 特大 好消息 [ em ] e100031 [ / em ] [ em ] e100031 [ / em ] [ em ] e100031 [ / em ] 卖狗肉 违法   国家 食品药品 监督局 11 月 日 集中 受理 狗肉 馆 举报 举报电话 12331   ． 扩散   O 网页 链接 ,bc611be6jw1eldv8lbrvtj20hs0nqmz0         ,1
# 马航 飞机 失联 # 微信 朋友 圈里 朋友 说 越南 已经 找到 失事 飞机 全员 遇难 希望 假 谣言 加油   # 马航 飞机 失联   : 金银 湖路 ,005wFTxOjw1ee8r9fl6pnj30hs0vkwip         ,1
坚强 生命 @ 名字 改啦 :   佩服 一个 张海迪 小学 听说 癌症 活不了 几天 说 腰椎 以下 瘫痪 含 眼泪 读完 事迹 今天 同学 癌症 死去 没有 死 听说 翘着 二郎腿 最牛 B 学会 开车   最最 牛 逼 移民 德国 鸟 ,54756473jw1ekr737i819j20c10gowgm         ,1
刚刚 深圳 电台 说 谣传 京基 100 老板 澳门 输掉 京基 100 正在 办 产权 过户 手续 记者 正 调查 真相 ,67984698jw1dz3ttn0f13j         ,1
各位朋友 注意   交通违章 未 处理 请 12 月 31 号 前 办理 拖 明年 一月 日后 办理 会 新 扣分 办法 处理 中央电视台 焦点访谈 已经 播出 愿意 这条 信息 发给你 知道 群 .   交通 新规 2013 年 月 日 施行 ,8d73d777jw1dzz8c41ty7j         ,1
一只 救 32 条 人命 搜救 犬 牺牲 同样 生命 默哀 — — 昨天下午 一只 军用 搜救 犬 发现 一位 大爷 钻进 里面 塌陷 战士 挖出 发现 军犬 内脏 已经 砸烂 狗狗 几天 已经 发现 35 名 幸存者 32 名 获救 听到 噩耗 狗 主人 负责人 李 指导 失去 孩子 父亲 般 失声痛哭 ,7f42532fjw1e3xju9j1uoj20qo0ey0vh         ,1
@ 寻人 总动员 鸣警   寻人启事   13940292999 线索 酬金 10 万   帮忙 扩散 今天上午 一个三岁 小女孩 锦绣 花园 小区 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 宁继春 13940292999 ,9c2171a2jw1era2wxaor9j20f00qotaf         ,1
急 找 孩子 求转 求 帮忙   （ 转帖 ）   实验 小学   今天上午 一个三岁 小女孩 广州 世纪 家园 小区 附近 拐走 小女孩 说出 爸爸 手机号码   监控 一个 40 岁 男人 抱 走 知情者 请告 留意 一下   联系人   张静杰 13759695559 & nbsp ; & nbsp ; 看到 转转   会 孩子   广州 · 广州 图书馆 新馆 ,6b6895b1jw1el875k5hocj20f10qot9j         ,1
敢坐 广深 高铁 广深 高铁 龙华 段 地桩 竟然 没有 水泥 袋装 石块 垒 安全 速转 O 南 云楼 - ,75d1996djw1ev7t3rdt2ej20u012fjwf         ,1
全国 人民 死不瞑目 日子 终于 要来 国家 卫生 计生委 表示 正在 制定 强制性 文件 适时 要求 全国 一例 死亡 捐献 器官   马勒 戈壁 死人 不放过 ,4953a62bgw1e4uwjc4opjj20hd0d2q43         ,1
太 丢脸 可怜 鸭 鸭 香港 方面 称 大黄 鸭 港 不幸 爆掉 大陆 沈阳 旅行团 胡某 扔 烟头 所致 旅行团 13 日晚 搭乘 豪华 客轮 「 莫 利亚 」 号 大黄 鸭旁 胡某 投掷 30 点燃 烟头 周围 游客 表示 不信 弄 死 昨晚 大黄 鸭 倒下 后经 导游 指认 港警 收监 ,68c68197jw1e4p2xu9w3hj20hc0kwmxx 68c68197jw1e4p2xvflmzj20hs0c0gm0 68c68197jw1e4p2xx8nlbj20h40fsjsd 68c68197jw1e4p2xyyjafj20zk0zkwg8      ,1
达洼 很穷 学校 孩子 真的 需要 衣服 太穷 买不起 衣服 鞋子 特别 秋冬 孩子 单薄 心痛 希望 得到 善心 帮助 四到 十岁 孩子 旧衣服 鞋子 新旧 限 洗 干净 邮寄 地址 四川 甘孜藏族自治州 石渠县 西区 长沙 贡马 乡 小学   邮编 627350 校长 达洼 ,7474dc27jw1erqwzmdplaj20hs0asdh9 7474dc27jw1erqwzmhj5uj20hs0auq4h 7474dc27jw1erqwzmvojcj20dw09s0tw 7474dc27jw1erqwzn6ikoj20h20ma41k 7474dc27jw1erqwznikkzj20fy0iwq59 7474dc27jw1erqwznxgx0j20hs0bracl    ,1
急 找 孩子 求 扩散 求 帮忙   辽阳市 实验 小学 寻人 启示 今天上午 一个三岁 小女孩 世纪 家园 小区 附近 拐走 小女孩 说出 爸爸 手机号 监控 一个四十多岁 男人 抱 走 现 大人 急 疯 知情者 请告 万分 感谢   联系人 张静杰 13759695559 看到 转 会 孩子 谢谢 ,9bad8357jw1el2w9p3oozj20gi091t9j         ,1
广东 老太 柜台 取 500 元 遭拒 : 取 亿 ( 图 )   -& nbsp ; & nbsp ; & nbsp ; & nbsp ; O 广东 老太 柜台 取 500 元 遭拒 : 取 亿 ( 图 ) ,005wpN8Bjw1eo9w5xks9lj307804l74u         ,1
# 驾驶证 新规 # 2013 年 月 日 施行 闯红灯 记 分 罚 100 元 酒驾 年内 考取 驾照 不系 安全带 记 分 罚 100 元 副 驾不系 安全带 记 分 罚 50 元 行驶 途中 拨打 手机 记 分 罚 100 元 行驶 途中 抽烟 记 分 罚 100 元 有意 遮挡 号牌 记 12 分 顶额 处罚 超速 驾驶 记 分 ,7800d66cjw1dxunk1f3frj         ,1
注意 温州 1000 外地人   专偷 小孩 抢 小孩   温州 丢 20 多个 鹿城区 街上 转悠 家门口 楼下 走 面包车 收 粮食 车 收旧 家电 穿 黑 裤子 问路 千万别 停下 不要 理会 收到 传下 这是 事实 更 知道 转 一次 可能 拯救 一个 孩子 & nbsp ; & nbsp ; PS 非常 义务 宣传 一下 ,006bcNeRjw1euh4rpayfaj30hs0nqn1d         ,1
幼儿园 刚才 发 紧急通知 妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下 （ 牛奶 绝对 营养 安全 宝宝 大人 放心 食用 ） ,7ffa0c9cjw1erx3mdiphgj205u05uwep         ,1
朋友 朋友 帮帮忙 谢谢 & nbsp ; & nbsp ; 真实情况 & nbsp ; & nbsp ; 寻人启事   15009210659 线索 酬金 100 万   今天上午 一个 多岁 小男孩 阳光 小区 附近 拐走 小孩 说出 名字 王鹤 监控 一个四十多岁 男人 抱 走 现 大人 急 疯   知情者 请告   万分 感谢   看到 信息 兄弟姐妹 留意 一下   联系人 汪永超 看到 转转 ' ' ,91790411jw1etfjxnj2c4j20a00a0aac         ,1
仇 名扬天下 这张 掀起 全国 暴力 拆迁 著名 照片   一队 浩浩荡荡 人马 滚滚 尘土 中 奔赴 暴力 拆迁 现场 中间 穿 皮夹克 敞着 怀 大步流星 宿迁 市委 ( 县级市 ) 书记 仇 一边 提着 警棍 夹 判决书 另一边 扛着 摄像机 后面 庞大 推土机 拆迁 机器 准备 拆迁户 施行 专政 实行 舆论 讨伐 .. 网络 . ,005U7NDGgw1eqc2i3ww5oj30dw07lmyb         ,1
随州 朋友 转 起来 帮助 快乐 朋友 捡 一个 高考 准考证 认识 请 通知 一下 耽误 高考 大事 白娅婧 考场 点 一中 考场 013 座 号 11 准考证号 204101311 / 请 帮忙 互相 转发 耽误 孩子 高考 联系电话 15935078941 （ 求 扩散 ） ,a201df7dgw1eh4qdcm544j20dc0m8wfi         ,1
转发 & nbsp ; & nbsp ; 卖狗肉 违法   国家 食品药品 监督局 11 月 日 集中 受理 狗肉 馆 举报 举报电话 12331   ． 扩散 出去 爱 狗狗 爱 动物 养狗 爱 狗 请 果断 转发 请 爱护 关心 帮助 伴侣 动物 [ 爱心 ] ,a115e109jw1ebeeccukczj20hs0no74y         ,1
" 紧急通知   辽宁 麻辣烫 新闻 : 具体 哪家 不详   暂时 吃 麻辣烫 米线 ,   辽宁 医院 患者 昨天 凌晨 四点 二十一分 H799 死 年龄 31 岁 孩子 妈妈 肚子 里 参与 抢救 医生 隔离 米线 麻辣烫 自助餐 食用 胶 纯 米线 没有 这种 味道 辽宁 市 卫生局 刚开 完 紧急会议   沈阳 · 辽中镇  ",bacb8667jw1etfxoixpy5j20dw098dg5         ,1
本届 伦敦 奥运会 结束 时 中国 代表队 金牌榜 上排 第一 现 决定 参与 转发 本微博 关注 @ 十万个 冷笑 话集   @   好友 每人 送 一台 iPhone5 （ iPhone5 没出 改送 iPhone4s 三星   I9300   GALAXY   SIII ） 电影 动漫 投资人 差钱 绝不食言 ,9c93c6b1jw1dvm9rrhuflj         ,1
# 保护 动物 # 国家 食品药品 监督局 11 月 日 集中 受理 狗肉 馆 举报 举报电话 :   12331   这是 努力 请 扩散 ,752e7ad9jw1el9fxpjclhj20jz0hsmxo         ,1
# 四川 雅安 地震 # 感动 萌翻 地震 发生 时 一只 害怕 熊猫 死死地 抱住 警察 叔叔 腿 ,41717fddgw1e3xmt868kjj208c07k3yx         ,1
林桂芳 岁 四川 藏区 父母 在外 打工 出 一场 意外 不辛 遇难 留下 家里 80 多岁 老奶奶 岁 弟弟 冬天 可怜 孩子 家里 一件 厚 衣服 没有 家里 不要 衣服 鞋子 麻烦 包装 一下 邮递 地址 四川省 甘孜 藏族 石渠县 西区 长沙 贡马 乡 小学   邮编 627350   校长 达洼 15884044467 ,903c7b4egw1dzmq6s3gj6j         ,1
" 阿司匹林 睡眠 时 心脏病 突发 ,   剧烈 胸疼 足以 沉睡 中痛 醒 ,   立刻 口含 两颗 阿司匹林 嚼 碎 咽下去 立刻 联络 急救中心 坐在 椅子 沙发 静候 援助 千万别 躺 心脏科 医师 强调 每个 看到 这条 微博   能够 转发 10 份 其他人 肯定 至少 一条 命 会 救回   请 扩散  ",81c9ab25jw1du79eaydasj         ,1
[ 加油 ] 本届 伦敦 奥运会 结束 时 中国 代表队 金牌榜 上排 第一 现 决定 参与 转发 本微博 @ 位 好友 关注 @ 奥运 囧 闻   一人 送 一台 iPhone5 （ iPhone5 没出 改送 iPhone4s ） 绝不食言 删微博 狗 ,90a136a8tw1dvm4t6k50fj         ,1
传 深圳 房企 老板 澳门 赌输 价值 百亿 大楼 媒体报道 网友 爆料 称 深圳 房企京基 集团 董事长 陈华 澳门 赌博 输掉 估值 百亿 深圳 地标 — — 京基 100 大厦 控股权 现该 大厦 正办 过户 手续 目前 京基 方面 未 传闻 作出 回应   O 网页 链接 ,83017fc6gw1dz1kpe1enhj         ,1
原来 真的 幼儿园 发 通知 家长 注意 现在 白血病 小孩 越来越 妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 ,ab045fc0gw1es8fjs441jj209q07ggm5 ab045fc0gw1es8fjsbi2uj20dc0a0mxs        ,1
爱心 接力 帮帮 可怜 孩子 祖国 未来   四川 藏区 需要 10 岁 小孩 衣服 鞋子 新旧 限 洗 干净 地址 四川省 甘孜 藏族 石渠县 西区 长沙 贡马 乡 小学   邮编 627350   校长 达洼 15884044467   没有 合适 衣服 邮寄 帮忙 转 一下 贴 也许 一下 简单 复制 孩子 一个 幸福 明天 ,a46cdbefjw1dzfrq8uo0ij         ,1
爱心 传递 ~ 请 伸出 援助 之手   救助 受伤 消防官兵   帮忙 发 一条 救命 信息   急需 RH 阴性 血   电话 13845672513 & nbsp ; & nbsp ; 15561663350 & nbsp ; & nbsp ; & nbsp ; 伤者 温州 第一 医院 抢救 & nbsp ; & nbsp ; 消防官兵 ,cfb821f6jw1eo08lorgsij20dv0bq3yq         ,1
中国 拍 金陵 十三 钗 日本 票房 零   日本 拍 贞子 3D 月 12 日 中国 大陆 上映 月 12 日 南京大屠杀 纪念日 国难日 勿忘 国耻 中国 敢不敢   贞子 3D   月 12 日 票房 零   朋友   鼠标   复制 粘贴 一下   转起 转起 ,9bd0c0edjw1dwnp3cu2xuj         ,1
今天 邵逸夫 先生 出殡 ... 千百个 学校 教学楼 叫做 逸夫 教学楼 医院 逸夫 门诊 楼 ＂ 这位 老人 一生 捐赠 数以 千百 亿计 医疗 设施 教育 设施 国人 真的 乔布斯 伟大 逸夫 老先生 一路 走 ,5729ff87jw1evcwqciq4jj20h80h8dgq         ,1
天涯 微博 @ 随缘 草鸣   公安 内部资料 户口 山东 青岛 迁出 迁往 地是 日本 大阪 评 古人云 苟 富贵 相忘 现在 倒好 张海迪 全党 全国 人民 无数 双手 捧 起来 曾经 一代人 心中 楷模 英雄 偶像 残疾人 高官 享 厚禄 拍 屁股 外逃 ,4bc452cetw1dz17a9gj0ej         ,1
太苍狂 希望 部门 加大力度 政治 不法分子 巴彦县 丰乐 屯 今天 抢 小孩 没 抢走 孩子 母亲 捅 一刀 看见 这车 注意 真 事 车牌号 黑 L   DP121   石桥 路 ,bde5b578jw1et957mfubpj20f00qogn8         ,1
妇幼保健 院 提示 请 不要 宝宝 喝 爽歪歪 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口可乐 爽歪歪 娃哈哈 AD 钙奶 多美滋 雅培 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下 ,005SdVgtjw1er3v75l618j30ch086aad         ,1
保护 动物 好消息 上海 开通 全国 首个 卖猫 狗肉 举报电话 拨打 食品药品 安全 投诉 热线 12331 举报 政府 奖励 ￥ 500 已经 网友 举报 成功 拿到 奖金 可谓 新年 最好 消息 爱猫 狗 亲们 赶紧 转 起来 「 上海 资讯 微信 搜 iknow021 」 ,6f7f2b1bjw1ed9y5fj3eij20c80c8jsc         ,1
央视 弱智 哈哈哈 转 ,88d84fdajw1eii06fkfn0j20u215odkd         ,1
好心人 帮忙 转发 昨日 福建省 泉州市 警察局 抓 几个 拐卖 小孩 犯罪团伙 现场 获救 一名 岁 小孩 说不清楚 家 详细 地址 家里 电话 知道 云南 昭通市 认识 麻烦 转告 家人 福建省 泉州市 公安局 来接 也许 简简单单 转发 帮 找到 家人 一家 团圆 ,4fcddbf2jw1dz1u9ptvd6j         ,1
洋毒食 国家 质检 总局 进口 合格 食品 黑榜 挪威 大西洋 鲑鱼 检出 副 溶血性 弧菌 销毁 韩国 进口 乐天 牌 巧克力 粒 德国 进口 欧尚 85% 黑 巧克力 均 发现 铜 超标 退货 销毁 丹麦 奇新 蓝罐 有限公司 生产 曲奇 ( 饼干 ) 大肠菌群 超标 销毁 （ 北京晚报 ） 仲有 乜食 咖 吃货 周知 ,7ca40194jw1dws96wvgwuj         ,1
